Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20)
3.9516174577827936e-09,0.08314471999999999,2.313882141450515e-06,0.0004194415011958491,1.0721103132359748e-07,2.1819248004012095e-07,2.2749189395855053e-05,2.0536440058786014e-06,7.166903360655223e-11,1.9313595809542612e-09,7.445385049449914e-26,1.2119270549398119e-27,4.301371114396597e-09,0.054,0.0,0.0,0.05852432610911572,0.8797807867146062,1.8760561271058256e-05,3.066290857227783e-13,1.1439671012526003e-11,0.0659727740583439,1.6832852908608615e-18,1.4022717961344418e-05
3.960949100954926e-09,0.08314471999999999,2.313840142118445e-06,0.000420388655943242,1.0703554135073446e-07,2.1849789428064588e-07,2.2801731989336665e-05,2.067747772205407e-06,7.241954139836881e-11,1.9402440793158152e-09,7.565820062871225e-26,-2.2212576642948054e-27,4.313534564770463e-09,0.054,0.0,0.0,0.05852332517675844,0.8797802730010185,1.8840506356141545e-05,3.1159328450845165e-13,1.1570238046122346e-11,0.06597270761969787,1.7165353529679018e-18,1.4009739488013929e-05
3.970280744127058e-09,0.08314471999999999,2.313798143123269e-06,0.00042133573095334777,1.0686069137246366e-07,2.1880286097954225e-07,2.2854238672848827e-05,2.081914200223606e-06,7.31762372518483e-11,1.9491456918430474e-09,7.706569237646211e-26,8.440782413047304e-28,4.325697505295683e-09,0.054,0.0,0.0,0.058522324268695795,0.8797797593053022,1.8920495858757675e-05,3.1662581955514804e-13,1.170198938813409e-11,0.0659726411536352,1.7503636592376612e-18,1.3996789490064421e-05
3.97961238729919e-09,0.08314471999999999,2.313756144454842e-06,0.0004222827264203692,1.0668647761764883e-07,2.1910738599877689e-07,2.2906709207172627e-05,2.096143403522632e-06,7.393915836498405e-11,1.9580643766078525e-09,7.912386381624826e-26,1.5016095322903817e-27,4.337860081434705e-09,0.054,0.0,0.0,0.058521323384607075,0.879779245627457,1.900052958020381e-05,3.2172746433229607e-13,1.1834932994633267e-11,0.06597257466028525,1.7847789549267433e-18,1.3983868217364285e-05
3.998275673643455e-09,0.08314471999999999,2.3136721480601115e-06,0.0004241764794793811,1.0633994388707385e-07,2.1971513405693273e-07,2.301154087529322e-05,2.1247905888037196e-06,7.548382584378291e-11,1.9759527944873967e-09,8.172823157566643e-26,-3.5861724284754727e-26,4.362184714755654e-09,0.054,0.0,0.0,0.05851932168713117,0.8797782183253761,1.9160728907707314e-05,3.321412110154235e-13,1.2104428995540422e-11,0.06597244159223857,1.8554057548316402e-18,1.3958112805195453e-05
4.014292918935885e-09,0.08314471999999999,2.3136000614529135e-06,0.00042580148826689947,1.060445359994992e-07,2.202353610058984e-07,2.310139223116773e-05,2.149577507958489e-06,7.682969660937395e-11,1.9913590920312387e-09,8.413195993609899e-26,1.1766065828829626e-27,4.383060810414999e-09,0.054,0.0,0.0,0.05851760385979273,0.8797773367289928,1.9298354796555244e-05,3.413062426873342e-13,1.2339593563973361e-11,0.06597232730445238,1.917974052183896e-18,1.3936102720376715e-05
4.0303101642283155e-09,0.08314471999999999,2.3135279756867967e-06,0.00042742626522633683,1.0575095166512419e-07,2.2075436504358916e-07,2.319113379252765e-05,2.1745509405940088e-06,7.819443048398492e-11,2.0068150996851064e-09,8.344344923004163e-26,-1.5616140378343096e-25,4.403937792375013e-09,0.054,0.0,0.0,0.05851588609912148,0.87977645518525,1.943610838204532e-05,3.506859074642858e-13,1.2578382682714412e-11,0.0659722129380502,1.982397700044592e-18,1.3914180406549636e-05
4.046327409520746e-09,0.08314471999999999,2.313455890724924e-06,0.00042905081120640836,1.0545917295487e-07,2.2127217347405257e-07,2.3280764373921425e-05,2.1997114517451053e-06,7.957821977091333e-11,2.022320601508895e-09,9.54393991452191e-26,4.829173806369746e-25,4.424816349377334e-09,0.054,0.0,0.0,0.05851416840386232,0.8797755736941443,1.957398879474267e-05,3.6028432903126207e-13,1.2820837634071664e-11,0.06597209849367038,2.0487230910181408e-18,1.3892346880468338e-05
4.062344654813176e-09,0.08314471999999999,2.3133838065342407e-06,0.00043067512702075204,1.051691822420947e-07,2.2178881296440758e-07,2.337028279684651e-05,2.225059603768653e-06,8.098125796187617e-11,2.0378753804952786e-09,8.041046992623062e-26,-1.5936882384243493e-24,4.445697156997122e-09,0.054,0.0,0.0,0.0585124507728562,0.8797746922556718,1.9711995201030944e-05,3.7010569245196486e-13,1.3066999998223699e-11,0.0659719839719467,2.117002155207551e-18,1.3870603094082462e-05
4.078361900105607e-09,0.08314471999999999,2.3133117230853545e-06,0.00043229921344827834,1.0488096219417367e-07,2.2230430955495903e-07,2.3459687889786355e-05,2.2505959563318123e-06,8.240373973838138e-11,2.0534792185865585e-09,1.3025800476797755e-25,5.5662094889964195e-24,4.466580877701588e-09,0.054,0.0,0.0,0.05851073320503746,0.8797738108698291,1.9850126802058797e-05,3.8015424479453537e-13,1.3316911653886532e-11,0.06597186937350837,2.1872712594952807e-18,1.384894993666425e-05
4.094379145398037e-09,0.08314471999999999,2.3132396403523995e-06,0.000433923071236597,1.0459449576431923e-07,2.2281868867143064e-07,2.3548978488244974e-05,2.2763210664004464e-06,8.384586097307215e-11,2.069131896691265e-09,1.614405230894694e-26,-1.972188689436766e-23,4.487468160923864e-09,0.054,0.0,0.0,0.05850901569942837,0.8797729295366128,1.9988382832707063e-05,3.904342957595714e-13,1.3570614778973716e-11,0.06597175469897995,2.259626956717607e-18,1.3827388236888134e-05
4.1103963906904676e-09,0.08314471999999999,2.313167558312901e-06,0.0004355467010986807,1.0430976618383898e-07,2.2333197513384753e-07,2.3638153434776745e-05,2.302235488227938e-06,8.530781873102573e-11,2.084833194704931e-09,1.068034275577281e-25,5.850716983001816e-24,4.508359643159676e-09,0.054,0.0,0.0,0.058507298255140394,0.8797720482560188,2.0126762560596364e-05,4.009502183125187e-13,1.3828151851242947e-11,0.06597163994898136,2.3340351174481614e-18,1.3805918764824678e-05
4.124811911453655e-09,0.08314471999999999,2.3131026850544047e-06,0.0004370077736614737,1.0405498092656629e-07,2.2379301876484442e-07,2.3718311053332857e-05,2.3257207853222456e-06,8.6640704776772e-11,2.099005750208767e-09,1.068124004279876e-25,1.173831052912413e-24,4.527166082992231e-09,0.054,0.0,0.0,0.058505752607044326,0.8797712551484739,2.0251409497134413e-05,4.1061988455572766e-13,1.406324859112578e-11,0.06597153660996437,2.4028695927348226e-18,1.3786675685453575e-05
4.12503715396558e-09,0.08314471999999999,2.3131016714140104e-06,0.0004370306014623385,1.0405101090023032e-07,2.238002157973278e-07,2.371956276098291e-05,2.3260889654770377e-06,8.666166065857958e-11,2.0992275065855683e-09,1.0617459547817907e-25,1.6817338499733677e-34,4.5274599669977815e-09,0.054,0.0,0.0,0.05850572845667884,0.8797712427565066,2.0253357893379152e-05,4.1077253497250933e-13,1.4066947060480123e-11,0.06597153499481351,2.403960413034723e-18,1.3786375612293455e-05
4.125487638989429e-09,0.08314471999999999,2.3130996441336117e-06,0.00043707625692960926,1.0404307185930994e-07,2.2381460924136607e-07,2.3722066106365012e-05,2.326825438724566e-06,8.670358441669241e-11,2.09967104793132e-09,1.0522249811010786e-25,1.8504485133850597e-34,4.528047738203717e-09,0.054,0.0,0.0,0.05850568015598341,0.8797712179726034,2.0257254758470578e-05,4.110779808207524e-13,1.4074346322560818e-11,0.06597153176446773,2.406139929350795e-18,1.3785775521474461e-05
4.126388609037128e-09,0.08314471999999999,2.3130955895743776e-06,0.00043716756732638007,1.0402719782321946e-07,2.2384339364755078e-07,2.37270725173685e-05,2.3282988370140317e-06,8.67874799264804e-11,2.1005582449741287e-09,1.0672801702640612e-25,4.8583011450003085e-34,4.52922329344212e-09,0.054,0.0,0.0,0.058505583554734474,0.8797711684049219,2.026504877901011e-05,4.116894529286752e-13,1.4089154143574936e-11,0.0659715253035999,2.4105037770359354e-18,1.378457556189095e-05
4.1265012302930904e-09,0.08314471999999999,2.3130950827546205e-06,0.00043717898107556636,1.0402521394788794e-07,2.2384699146580496e-07,2.372769829250864e-05,2.3284830541596517e-06,8.679797136595617e-11,2.1006691553234107e-09,1.0557658539296338e-25,-7.381606774774789e-34,4.529370239053517e-09,0.054,0.0,0.0,0.058505571479591664,0.8797711622089732,2.0266023058794053e-05,4.117659413864547e-13,1.4091005993074605e-11,0.06597152449597489,2.4110500025111395e-18,1.3784425587764912e-05
4.1267264728050154e-09,0.08314471999999999,2.3130940691152027e-06,0.00043720180854033393,1.0402124644994987e-07,2.2385418694738994e-07,2.3728949825294368e-05,2.3288515166926105e-06,8.681895724617402e-11,2.100890983167077e-09,1.0637664723890173e-25,7.618342153480782e-35,4.529664131083023e-09,0.054,0.0,0.0,0.0585055473293149,0.879771149817084,2.026797163650375e-05,4.1191895461554057e-13,1.4094710273487842e-11,0.0659715228807139,2.4121428537985544e-18,1.3784125653396527e-05
4.127176957828865e-09,0.08314471999999999,2.3130920418367573e-06,0.00043724746333545056,1.0401331246481677e-07,2.2386857729109344e-07,2.3731452820876522e-05,2.32958855473073e-06,8.68609410136227e-11,2.101334667432654e-09,1.0657284939032289e-25,5.889392001512745e-35,4.53025191837476e-09,0.054,0.0,0.0,0.05850549902879682,0.8797711250333369,2.0271868864484073e-05,4.1222512637195923e-13,1.4102121160390715e-11,0.06597151965014783,2.414330227761454e-18,1.3783525840200643e-05
4.128077927876564e-09,0.08314471999999999,2.313087987281425e-06,0.000437338772388066,1.039974485362695e-07,2.2389735550244989e-07,2.3736458531994856e-05,2.3310630827383876e-06,8.694495659215308e-11,2.1022221502594478e-09,1.0663726288680757e-25,1.3158120256906954e-41,4.5314275059361665e-09,0.054,0.0,0.0,0.05850540242790244,0.8797710754659674,2.0279663610637582e-05,4.128380514310386e-13,1.4116952241869245e-11,0.06597151318883963,2.4187092762340588e-18,1.3782326436021461e-05
4.128978897924263e-09,0.08314471999999999,2.3130839327281706e-06,0.0004374300807239403,1.039815899942955e-07,2.2392613041585928e-07,2.374146386954964e-05,2.3325382134024276e-06,8.70290362585462e-11,2.1031097854473963e-09,1.0681371735010202e-25,-7.498523006001886e-35,4.532603110890975e-09,0.054,0.0,0.0,0.05850530582719701,0.8797710258987645,2.0287458743618173e-05,4.1345175255834485e-13,1.4131795739993544e-11,0.06597150672729674,2.42309528300014e-18,1.3781127328218773e-05
4.129879867971962e-09,0.08314471999999999,2.313079878176991e-06,0.00043752138834319366,1.0396573683603454e-07,2.2395490203546263e-07,2.3746468833338186e-05,2.3340139468202146e-06,8.711318004843509e-11,2.1039975729568563e-09,1.070112297053285e-25,8.018839969385913e-36,4.533778733346469e-09,0.054,0.0,0.0,0.05850520922668039,0.879770976331728,2.0295254263310027e-05,4.1406623056233485e-13,1.4146651662464727e-11,0.06597150026551922,2.427488362944585e-18,1.3779928516903794e-05
4.131681808067361e-09,0.08314471999999999,2.313071769080848e-06,0.000437704001432268,1.0393404665922338e-07,2.2401243540978744e-07,2.3756477638806234e-05,2.3369672223063584e-06,8.728166014129194e-11,2.1057736047816997e-09,1.0739815593840301e-25,3.354118378707265e-43,4.5361300311880006e-09,0.054,0.0,0.0,0.058505016026213205,0.8797708771981544,2.0310846462365766e-05,4.152975204374616e-13,1.4176400811267334e-11,0.0659714873412608,2.4362974668859557e-18,1.3777531784179177e-05
4.133483748162759e-09,0.08314471999999999,2.3130636599929766e-06,0.0004378866116562264,1.039023779830041e-07,2.240699556584525e-07,2.376648494677903e-05,2.3399229099751905e-06,8.745039715602699e-11,2.107550245416679e-09,1.0778619457287905e-25,1.672423002080832e-36,4.538481400316443e-09,0.054,0.0,0.0,0.05850482282649985,0.8797707780652467,2.0326440206884238e-05,4.1653192753714893e-13,1.4206199749946449e-11,0.06597147441606531,2.445134667976658e-18,1.3775136238726798e-05
4.1352856882581575e-09,0.08314471999999999,2.3130555509133576e-06,0.00043806921901596863,1.0387073078458483e-07,2.2412746281440096e-07,2.377649075563774e-05,2.342881010604644e-06,8.76193913781354e-11,2.1093274945443586e-09,1.0817551776119955e-25,-1.796879662029696e-36,4.5408328415854486e-09,0.054,0.0,0.0,0.05850462962753937,0.879770678933005,2.0342035495949603e-05,4.1776945835260016e-13,1.423604854021983e-11,0.06597146148993352,2.4539990690538032e-18,1.377274188141747e-05
4.137087628353556e-09,0.08314471999999999,2.313047441841973e-06,0.00043825182351237,1.038391050412142e-07,2.2418495691048203e-07,2.3786495063764677e-05,2.3458415249722108e-06,8.77886430933039e-11,2.1111053518471468e-09,1.0856604635070755e-25,4.677218745534696e-37,4.543184355846663e-09,0.054,0.0,0.0,0.05850443642933087,0.8797705798014291,2.035763232865075e-05,4.1901011938550414e-13,1.4265947243853605e-11,0.06597144856286635,2.4628911125370987e-18,1.3770348713113666e-05
4.140691508544353e-09,0.08314471999999999,2.313031223723834e-06,0.0004386170239186761,1.0377591782881695e-07,2.2429990605397105e-07,2.3806499171358215e-05,2.35176979802945e-06,8.812792014652697e-11,2.114662889706872e-09,1.0935075426125622e-25,3.4353268344183727e-43,4.547887606742171e-09,0.054,0.0,0.0,0.05850405003516619,0.8797703815402751,2.0388830621339384e-05,4.2150085816294767e-13,1.4325894638508848e-11,0.0659714227059293,2.4807586260043508e-18,1.3765565946931127e-05
4.14429538873515e-09,0.08314471999999999,2.3130150056384213e-06,0.00043898221288210277,1.0371281616461244e-07,2.2441480334986096e-07,2.3826497256641034e-05,2.3577077353580274e-06,8.846823060502497e-11,2.118222856451911e-09,1.10140486407555e-25,1.461445786785811e-37,4.55259115977557e-09,0.054,0.0,0.0,0.05850366364399877,0.8797701832817846,2.0420035077754972e-05,4.240041960931432e-13,1.4386042429009219e-11,0.06597139684526099,2.498741000564247e-18,1.3760787946913522e-05
4.1478992689259465e-09,0.08314471999999999,2.312998787585606e-06,0.00043934739040957753,1.0364979986804313e-07,2.2452964905765024e-07,2.3846489306712825e-05,2.3636553431620025e-06,8.880957676119502e-11,2.1217852495358273e-09,1.109353044363492e-25,-1.1926137502945998e-37,4.557295021686945e-09,0.054,0.0,0.0,0.0585032772558217,0.8797699850259576,2.0451245690776824e-05,4.2652018556824246e-13,1.4446391111226502e-11,0.06597137098086836,2.5168396600825604e-18,1.3756014719663871e-05
4.151503149116743e-09,0.08314471999999999,2.3129825695652678e-06,0.00043971255650797315,1.0358686875918793e-07,2.246444434354143e-07,2.3866475308691614e-05,2.3696126276383692e-06,8.915196091050331e-11,2.1253500664097723e-09,1.1173520640514585e-25,3.2402370065365555e-38,4.561999199184007e-09,0.054,0.0,0.0,0.05850289087062824,0.8797697867727938,2.0482462453358168e-05,4.290488791492733e-13,1.450694118180761e-11,0.06597134511275823,2.5350545518569294e-18,1.3751246271654929e-05
4.158710909498337e-09,0.08314471999999999,2.312950133621572e-06,0.0004404428544446083,1.0346126138808548e-07,2.248738792260455e-07,2.390642911693408e-05,2.3815562513608703e-06,8.983985238575021e-11,2.132486961320368e-09,1.1335037676049596e-25,3.556995324270062e-43,4.571408527605721e-09,0.054,0.0,0.0,0.058502118109166126,0.8797693902744567,2.0544914399377656e-05,4.3414458972070113e-13,1.4628647478527438e-11,0.0659712933654129,2.5718356651768883e-18,1.374172373860742e-05
4.165918669879931e-09,0.08314471999999999,2.312917697806503e-06,0.0004411731067455035,1.0333599262451724e-07,2.2510311275786643e-07,2.3946358578679686e-05,2.393538655959925e-06,9.053192345590226e-11,2.1396335207448844e-09,1.149860752100211e-25,2.1434554472295807e-38,4.580819198060639e-09,0.054,0.0,0.0,0.058501345359562265,0.8797689937867728,2.0607390860898048e-05,4.3929175168752806e-13,1.4751165307859978e-11,0.06597124160327966,2.6090860847033582e-18,1.3732220396987471e-05
4.173126430261524e-09,0.08314471999999999,2.312885262119346e-06,0.0004419033134629847,1.0321106105164353e-07,2.2533214604430662e-07,2.398626359153367e-05,2.4055598907564985e-06,9.122819259524292e-11,2.1467897242061065e-09,1.1664250473213307e-25,-1.69219287569405e-38,4.590231263056919e-09,0.054,0.0,0.0,0.058500572621769574,0.8797685973097418,2.0669891784154763e-05,4.4449079165516673e-13,1.4874498670920432e-11,0.06597118982641308,2.6468104641202937e-18,1.372273629399132e-05
4.180334190643118e-09,0.08314471999999999,2.3128528265595035e-06,0.0004426334746482496,1.0308646526245143e-07,2.255609810763371e-07,2.4026144053395535e-05,2.4176200049579253e-06,9.192867832722427e-11,2.1539555511885718e-09,1.1831993177778286e-25,5.2042950417001715e-39,4.59964477459227e-09,0.054,0.0,0.0,0.058499799895743894,0.8797682008433634,2.0732417116517142e-05,4.497421389667935e-13,1.499865158125962e-11,0.06597113803486739,2.6850149335078064e-18,1.3713271474828486e-05
4.187541951024712e-09,0.08314471999999999,2.3128203911264913e-06,0.00044336359035140454,1.0296220385963651e-07,2.2578961982270156e-07,2.406599986245941e-05,2.429719047657723e-06,9.26333992244883e-11,2.161130981138877e-09,1.2001861669968122e-25,-2.9305983782389523e-39,4.609059784155902e-09,0.054,0.0,0.0,0.05849902718144399,0.8797678043876375,2.079496680647207e-05,4.55046225715581e-13,1.512362806487534e-11,0.06597108622869674,2.7237054787543885e-18,1.3703825982754252e-05
4.1947497114063054e-09,0.08314471999999999,2.312787955819937e-06,0.00044409366062148314,1.0283827545548825e-07,2.2601806423010865e-07,2.410583091721427e-05,2.4418570678354037e-06,9.334237390888733e-11,2.1683159934660257e-09,1.217387971088251e-25,2.8442163446420945e-39,4.618476342731058e-09,0.054,0.0,0.0,0.05849825447883137,0.8797674079425635,2.0857540803608262e-05,4.604034867566013e-13,1.5249432160223383e-11,0.06597103440795501,2.7628875582606385e-18,1.3694399859100722e-05
4.201957471787899e-09,0.08314471999999999,2.3127555206395756e-06,0.0004448236855064557,1.0271467867178605e-07,2.2624631622338385e-07,2.414563711644425e-05,2.4540341143563103e-06,9.405562105150226e-11,2.1755105675417234e-09,1.2348070037795338e-25,7.223031783850397e-40,4.627894500797166e-09,0.054,0.0,0.0,0.05849748178787044,0.8797670115081412,2.09201390586022e-05,4.658143597176404e-13,1.5376067918227375e-11,0.06597098257269594,2.8025663919258513e-18,1.3684993143304738e-05
4.209165232169493e-09,0.08314471999999999,2.3127230855852495e-06,0.0004455536650532426,1.0259141213966841e-07,2.26474377705688e-07,2.4185418359228882e-05,2.466250235971403e-06,9.477315937266586e-11,2.1827146827006855e-09,1.2524455900488285e-25,-1.0347951952387296e-38,4.637314308332393e-09,0.054,0.0,0.0,0.05849670910852826,0.8797666150843703,2.0982761523200144e-05,4.712792850131544e-13,1.550353940229151e-11,0.06597093072297307,2.8427473181953905e-18,1.3675605872943441e-05
4.2163729925510865e-09,0.08314471999999999,2.3126906506569063e-06,0.0004462835993077284,1.0246847449952846e-07,2.267022505587238e-07,2.422517454494336e-05,2.4785054813170867e-06,9.549500764198218e-11,2.1899283182408748e-09,1.2703061319562425e-25,2.521894188176224e-39,4.646735814815857e-09,0.054,0.0,0.0,0.05849593644077461,0.8797662186712504,2.1045408150203196e-05,4.767987058560113e-13,1.5631850688311118e-11,0.06597087885883976,2.883435854695716e-18,1.3666238083763714e-05
