Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9),NH2_X(20),NH_X(21)
4.3604389091775486e-11,0.066515776,0.938,6.34584375388239e-32,8.565692771585062e-08,2.9594611345963188e-21,2.360181827416075e-12,5.6449042197959106e-09,0.0,0.0,0.03936122910240571,0.009999957188580181,0.049999222787047895,1.4661126882057765e-35,1.0156761870731039e-37,0.001999969513037438,0.0,7.771765039189207e-07,2.491259682287058e-08,2.4842056086314e-08,2.2530943742417348e-15
4.390384949707244e-11,0.066515776,0.938,6.593241536535106e-32,8.624520079320605e-08,3.0338135001824993e-21,2.3613331564813186e-12,5.683292801720533e-09,0.0,0.0,0.03936122813456109,0.009999956894568273,0.04999922278648919,1.5507346130672242e-35,1.062291546518012e-37,0.0019999693044619534,0.0,7.771768122090998e-07,2.5083283442832608e-08,2.5012242947188472e-08,2.294832871748102e-15
4.4203309902369395e-11,0.066515776,0.938,6.848570207360946e-32,8.683347381750698e-08,3.1095404029231647e-21,2.3624926705206787e-12,5.721676252824881e-09,0.0,0.0,0.03936122716676504,0.00999995660055639,0.0499992227859567,1.6396477111199863e-35,1.110717706119331e-37,0.0019999690959001865,0.0,7.771770942767777e-07,2.525396147097181e-08,2.518242122074468e-08,2.337075588753129e-15
4.450277030766635e-11,0.066515776,0.938,7.112030299322336e-32,8.742174678875494e-08,3.186658434767831e-21,2.3636603690461566e-12,5.7600545738152255e-09,0.0,0.0,0.0393612261990156,0.009999956306544528,0.04999922278544835,1.733040140560781e-35,1.1610125041432916e-37,0.0019999688873521947,0.0,7.771773522221289e-07,2.5424630849436137e-08,2.535259084912496e-08,2.3798254939093587e-15
4.4802230712963305e-11,0.066515776,0.938,7.383826091625123e-32,8.801001970695137e-08,3.2651842857422823e-21,2.3648362515322233e-12,5.7984277653977346e-09,0.0,0.0,0.03936122523131091,0.00999995601253269,0.04999922278496216,1.8311070467134257e-35,1.213235235835683e-37,0.001999968678818034,0.0,7.771775879771271e-07,2.5595291520385374e-08,2.5522751774483457e-08,2.4230855556653932e-15
4.510169111826026e-11,0.066515776,0.938,7.664165655649815e-32,8.859829257209775e-08,3.345134743949593e-21,2.3660203174190927e-12,5.836795828278483e-09,0.0,0.0,0.03936122426364934,0.009999955718520876,0.04999922278449641,1.9340507756375884e-35,1.2674466805314833e-37,0.0019999684702977634,0.0,7.771778033190165e-07,2.5765943425991202e-08,2.5692903938986162e-08,2.4668587422618025e-15
4.5401151523557214e-11,0.066515776,0.938,7.953260901160084e-32,8.918656538419552e-08,3.4265266955710136e-21,2.367212566115656e-12,5.875158763163441e-09,0.0,0.0,0.039361223296029355,0.009999955424509084,0.049999222784049425,2.0420810928991995e-35,1.3237091290953358e-37,0.001999968261791438,0.0,7.771779998827045e-07,2.5936586508437277e-08,2.586304728481105e-08,2.5111480217270557e-15
4.570061192885417e-11,0.066515776,0.938,8.251327622788407e-32,8.977483814324613e-08,3.5093771248667165e-21,2.3684129970021166e-12,5.913516570758486e-09,0.0,0.0,0.03936122232844959,0.009999955130497314,0.049999222783619714,2.1554154075945892e-35,1.3820864116948358e-37,0.0019999680532991164,0.0,7.771781791721595e-07,2.610722070991929e-08,2.6033181754148076e-08,2.5559563618734497e-15
4.6000072334151123e-11,0.066515776,0.938,8.558585546798863e-32,9.036311084925097e-08,3.5937031141764e-21,2.3696216094323525e-12,5.9518692517693904e-09,0.0,0.0,0.03936122136090875,0.009999954836485567,0.049999222783205885,2.2742790017214383e-35,1.442643925908564e-37,0.0019999678448208544,0.0,7.77178342570898e-07,2.6277845972645077e-08,2.6203307289199347e-08,2.6012867302930467e-15
4.629953273944808e-11,0.066515776,0.938,8.875258378127064e-32,9.095138350221142e-08,3.6795218439197776e-21,2.3708384027360403e-12,5.990216806901832e-09,0.0,0.0,0.03936122039340568,0.009999954542473845,0.049999222782806683,2.3989052649910392e-35,1.505448665170847e-37,0.0019999676363567104,0.0,7.771784913516323e-07,2.6448462238834665e-08,2.6373423832179116e-08,2.6471420943536124e-15
4.659899314474503e-11,0.066515776,0.938,9.201573847697191e-32,9.153965610212891e-08,3.766850592596906e-21,2.3720633762205557e-12,6.028559236861387e-09,0.0,0.0,0.03936121942593934,0.009999954248462145,0.049999222782420936,2.5295359351777083e-35,1.570569247555236e-37,0.0019999674279067414,0.0,7.771786266851437e-07,2.661906945072038e-08,2.654353132531393e-08,2.6935254211945632e-15
4.689845355004199e-11,0.066515776,0.938,9.537763760016171e-32,9.21279286490048e-08,3.855706736788395e-21,2.3732965291726864e-12,6.066896542353538e-09,0.0,0.0,0.03936121845850876,0.009999953954450467,0.04999922278204754,2.666421344102251e-35,1.6380759448986915e-37,0.001999967219471003,0.0,7.771787496484475e-07,2.6789667550546875e-08,2.6713629710842653e-08,2.740439677722914e-15
4.719791395533894e-11,0.066515776,0.938,9.884064041044958e-32,9.271620114284043e-08,3.94610775115547e-21,2.3745378608601646e-12,6.1052287240836655e-09,0.0,0.0,0.039361217491113064,0.009999953660438815,0.04999922278168554,2.809820669347385e-35,1.7080407122684555e-37,0.001999967011049554,0.0,7.771788612323012e-07,2.696025648057127e-08,2.6883718931016602e-08,2.787887830609235e-15
4.74973743606359e-11,0.066515776,0.938,1.0240714786346928e-31,9.330447358363717e-08,4.038071208439916e-21,2.375787370533045e-12,6.1435557827570505e-09,0.0,0.0,0.03936121652375145,0.009999953366427184,0.049999222781333987,2.9600021918040516e-35,1.780537217773588e-37,0.00199996680264245,0.0,7.77178962348114e-07,2.7130836183063176e-08,2.705379892809956e-08,2.835872846283603e-15
4.779683476593285e-11,0.066515776,0.938,1.060796030951334e-31,9.389274597139638e-08,4.131614779463866e-21,2.3770450574249394e-12,6.18187771907888e-09,0.0,0.0,0.03936121555642319,0.009999953072415576,0.049999222780992066,3.117243559148736e-35,1.8556408727231338e-37,0.001999966594249749,0.0,7.77179053834301e-07,2.730140660030481e-08,2.7223869644367904e-08,2.884397690931567e-15
4.8096295171229806e-11,0.066515776,0.938,1.0986049190865866e-31,9.448101830611937e-08,4.226756233129464e-21,2.3783109207541315e-12,6.220194533754239e-09,0.0,0.0,0.039361214589127655,0.009999952778403993,0.04999922278065902,3.281832055353058e-35,1.933428862132913e-37,0.001999966385871507,0.0,7.771791364621289e-07,2.7471967674591034e-08,2.7393931022110662e-08,2.9334653304901074e-15
4.839575557652676e-11,0.066515776,0.938,1.1375234326436196e-31,9.506929058780747e-08,4.323513436418399e-21,2.3795849597245702e-12,6.258506227488117e-09,0.0,0.0,0.03936121362186422,0.009999952484392432,0.0499992227803341,3.454064876328082e-35,2.0139801755828977e-37,0.001999966177507783,0.0,7.771792109410952e-07,2.7642519348229476e-08,2.7563983003629608e-08,2.983078730643604e-15
4.8695215981823716e-11,0.066515776,0.938,1.1775772977222678e-31,9.565756281646203e-08,4.421904354391289e-21,2.380867173526766e-12,6.296812800985406e-09,0.0,0.0,0.039361212654632355,0.009999952190380893,0.04999922278001668,3.6342494118069045e-35,2.0973756384271786e-37,0.0019999659691586316,0.0,7.77179277923874e-07,2.7813061563540554e-08,2.773402553123932e-08,3.0332408568198065e-15
4.899467638712067e-11,0.066515776,0.938,1.2187926818723976e-31,9.624583499208434e-08,4.5219470501869455e-21,2.3821575613385946e-12,6.335114254950894e-09,0.0,0.0,0.039361211687431584,0.00999995189636938,0.04999922277970615,3.8227035335702194e-35,2.1836979433584635e-37,0.0019999657608241106,0.0,7.771793380108678e-07,2.7983594262857624e-08,2.7904058547267267e-08,3.083954674185801e-15
4.9294136792417625e-11,0.066515776,0.938,1.2611961990749797e-31,9.683410711467571e-08,4.62365968502149e-21,2.383456122326023e-12,6.3734105900892765e-09,0.0,0.0,0.03936121072026147,0.009999951602357888,0.049999222779401976,4.0197558901207126e-35,2.273031682329132e-37,0.001999965552504278,0.0,7.771793917543932e-07,2.815411738852698e-08,2.807408199405389e-08,3.1352231476439903e-15
4.959359719771458e-11,0.066515776,0.938,1.3048149147508524e-31,9.742237918423747e-08,4.727060518187343e-21,2.3847628556437508e-12,6.411701807105152e-09,0.0,0.0,0.0393612097531216,0.009999951308346418,0.049999222779103625,4.2257462079133247e-35,2.365463378830772e-37,0.001999965344199189,0.0,7.771794396625321e-07,2.8324630882907994e-08,2.8244095813952673e-08,3.1870492418280654e-15
4.9893057603011534e-11,0.066515776,0.938,1.3496763507971928e-31,9.801065120077092e-08,4.83216790705208e-21,2.3860777604358033e-12,6.449987906703018e-09,0.0,0.0,0.039361208786011626,0.009999951014334974,0.04999922277881065,4.4410255992495475e-35,2.4610815205342218e-37,0.001999965135908901,0.0,7.771794822026753e-07,2.8495134688373152e-08,2.8414099949330222e-08,3.2394359210989854e-15
5.019251800830849e-11,0.066515776,0.938,1.3958084906516783e-31,9.859892316427736e-08,4.939000307057142e-21,2.3874008358360456e-12,6.488268889587273e-09,0.0,0.0,0.03936120781893126,0.009999950720323551,0.0499992227785226,4.6659568769451594e-35,2.5599765922920583e-37,0.0019999649276334725,0.0,7.771795198047804e-07,2.866562874730816e-08,2.8584094342566362e-08,3.2923861495409604e-15
5.0491978413605444e-11,0.066515776,0.938,1.4432397843843487e-31,9.918719507475811e-08,5.047576271716424e-21,2.3887320809686603e-12,6.526544756462221e-09,0.0,0.0,0.0393612068518802,0.009999950426312151,0.04999922277823911,4.90091487588194e-35,2.662241109505536e-37,0.0019999647193729587,0.0,7.771795528643704e-07,2.8836113002111998e-08,2.8754078936054167e-08,3.3459028909574307e-15
5.07914388189024e-11,0.066515776,0.938,1.4919991538171535e-31,9.977546693221443e-08,5.157914452614719e-21,2.3900714949485657e-12,6.564815508032064e-09,0.0,0.0,0.03936120588485819,0.009999950132300773,0.04999922277795978,5.1462867815551e-35,2.7679696518579355e-37,0.0019999645111274168,0.0,7.771795817452914e-07,2.9006587395197006e-08,2.892405367220011e-08,3.3999891088670534e-15
5.1090899224199353e-11,0.066515776,0.938,1.5421159976711998e-31,1.0036373873664768e-07,5.270033599406033e-21,2.391419076881802e-12,6.603081145000911e-09,0.0,0.0,0.03936120491786502,0.009999949838289422,0.04999922277768431,5.402472465729361e-35,2.877258897416305e-37,0.0019999643028969036,0.0,7.771796067822489e-07,2.9177051868988974e-08,2.9094018493424053e-08,3.454647766499687e-15
5.139035962949631e-11,0.066515776,0.938,1.5936201967416855e-31,1.0095201048805911e-07,5.3839525598117644e-21,2.3927748258658667e-12,6.641341668072767e-09,0.0,0.0,0.03936120395090048,0.00999994954427809,0.04999922277741236,5.669884829317833e-35,2.9902076571035684e-37,0.001999964094681477,0.0,7.771796282831433e-07,2.9347506365927204e-08,2.9263973342159427e-08,3.5098818267923837e-15
5.168982003479326e-11,0.066515776,0.938,1.6465421191005168e-31,1.0154028218645004e-07,5.499690279618741e-21,2.3941387409900263e-12,6.679597077951547e-09,0.0,0.0,0.03936120298396443,0.009999949250266782,0.04999922277714366,5.948950152599014e-35,3.106916909542986e-37,0.0019999638864811927,0.0,7.771796465312144e-07,2.9517950828464573e-08,2.9433918160853196e-08,3.565694252385373e-15
5.198928044009022e-11,0.066515776,0.938,1.7009126253266185e-31,1.0212855383182176e-07,5.6172658026771396e-21,2.3955108213355893e-12,6.717847375341061e-09,0.0,0.0,0.0393612020170567,0.0099999489562555,0.04999922277687796,6.240108452888469e-35,3.2274898362769176e-37,0.001999963678296108,0.0,7.771796617870191e-07,2.9688385199067653e-08,2.960385289196603e-08,3.622088005618059e-15
5.228874084538717e-11,0.066515776,0.938,1.7567630737639243e-31,1.0271682542417562e-07,5.73669827089825e-21,2.3968910659761608e-12,6.756092560945024e-09,0.0,0.0,0.03936120105017717,0.009999948662244238,0.049999222776615,6.543813849782989e-35,3.3520318573619e-37,0.001999963470126279,0.0,7.771796742902458e-07,2.9858809420216756e-08,2.9773777477972332e-08,3.6790660485250115e-15
5.258820125068413e-11,0.066515776,0.938,1.8141253258070455e-31,1.0330509696351286e-07,5.8580069242521215e-21,2.3982794739778587e-12,6.794332635467054e-09,0.0,0.0,0.03936120008332574,0.009999948368233,0.04999922277635457,6.860534938096186e-35,3.4806506673419744e-37,0.0019999632619717637,0.0,7.771796842613865e-07,3.002922343440601e-08,2.9943691861360335e-08,3.736631342831961e-15
5.318712206127804e-11,0.066515776,0.938,1.9335152335201345e-31,1.0448163988314277e-07,6.106330236516679e-21,2.4010807762928394e-12,6.87079745407929e-09,0.0,0.0,0.039361198149706844,0.009999947780210594,0.04999922277584053,7.534973256532214e-35,3.750561024069273e-37,0.0019999628457088993,0.0,7.771796974021944e-07,3.037002061195109e-08,3.028348979030389e-08,3.8535355309805524e-15
5.372615079081256e-11,0.066515776,0.938,2.0464666404712316e-31,1.0554052832950607e-07,6.336432793691293e-21,2.4036298575561663e-12,6.939598317986771e-09,0.0,0.0,0.03936119640954519,0.009999947250990508,0.04999922277538467,8.191492365710198e-35,4.008551217706296e-37,0.001999962471125262,0.0,7.771797024398446e-07,3.0676702587325904e-08,3.058927245672613e-08,3.960787405669959e-15
5.426517952034708e-11,0.066515776,0.938,2.164835356553853e-31,1.0659941660411597e-07,6.5729178922662e-21,2.4062053732630902e-12,7.008382632926965e-09,0.0,0.0,0.03936119466947366,0.009999946721770497,0.04999922277493431,8.89817262569982e-35,4.281532915118907e-37,0.0019999620965921215,0.0,7.771797019753165e-07,3.098335059845958e-08,3.089502117288188e-08,4.0699880211150526e-15
5.48042082498816e-11,0.066515776,0.938,2.2888260937229203e-31,1.0765830470698017e-07,6.815901285034128e-21,2.4088073177189735e-12,7.077150402999827e-09,0.0,0.0,0.03936119292949212,0.00999994619255056,0.04999922277448867,9.65832235595047e-35,4.570221314229487e-37,0.0019999617221098096,0.0,7.77179696776731e-07,3.128996431048791e-08,3.12007356038725e-08,4.181154638405821e-15
5.534323697941612e-11,0.066515776,0.938,2.4186492760910574e-31,1.0871719263810637e-07,7.065499753934267e-21,2.4114356851622107e-12,7.145901632304286e-09,0.0,0.0,0.03936119118960059,0.009999945663330697,0.049999222774047114,1.0475434399783447e-34,4.875358493528405e-37,0.001999961347678656,0.0,7.771796875048798e-07,3.159654338869795e-08,3.1506415414950536e-08,4.294304515071167e-15
5.588226570895064e-11,0.066515776,0.938,2.5545211444923464e-31,1.0977608039750239e-07,7.32183110998486e-21,2.4140904697659033e-12,7.214636324938237e-09,0.0,0.0,0.03936118944979918,0.00999994513411091,0.04999922277360905,1.1353194580423932e-34,5.197714157588761e-37,0.001999960973298991,0.0,7.771796747282748e-07,3.190308749852947e-08,3.181206027152128e-08,4.409454905003475e-15
5.642129443848516e-11,0.066515776,0.938,2.696663862000838e-31,1.1083496798517599e-07,7.585014193211195e-21,2.4167716656392596e-12,7.283354484998556e-09,0.0,0.0,0.03936118771008805,0.009999944604891196,0.049999222773174,1.2295490467386754e-34,5.5380863963482544e-37,0.0019999605989711464,0.0,7.77179658936088e-07,3.220959630557642e-08,3.211766983914418e-08,4.526623058383234e-15
5.696032316801968e-11,0.066515776,0.938,2.8453056203822847e-31,1.1189385540113507e-07,7.85516887256901e-21,2.419479266828754e-12,7.3520561165810884e-09,0.0,0.0,0.03936118597046745,0.009999944075671558,0.04999922277274155,1.3306420455277147e-34,5.897302457969004e-37,0.0019999602246954518,0.0,7.771796405492796e-07,3.251606947558833e-08,3.242324378353428e-08,4.645826221603704e-15
5.74993518975542e-11,0.066515776,0.938,3.00068074749974e-31,1.129527426453875e-07,8.13241604586332e-21,2.422213267319078e-12,7.420741223780645e-09,0.0,0.0,0.03936118423093768,0.009999943546451994,0.04999922277231131,1.4390303168958677e-34,6.276219535685103e-37,0.001999959850472236,0.0,7.771796199301e-07,3.2822506674471805e-08,3.27287817705637e-08,4.767081637195622e-15
5.803838062708872e-11,0.066515776,0.938,3.1630298156592883e-31,1.1401162971794128e-07,8.416877639662632e-21,2.4249736610339343e-12,7.48940981069102e-09,0.0,0.0,0.0393611824914991,0.009999943017232504,0.049999222771883,1.5551687199899516e-34,6.675725568573069e-37,0.0019999594763018304,0.0,7.771795973902544e-07,3.312890756829194e-08,3.3034283466263054e-08,4.890406543751971e-15
5.857740935662325e-11,0.066515776,0.938,3.33259975089536e-31,1.1507051661880438e-07,8.708676609208603e-21,2.4277604418367113e-12,7.558061881404969e-09,0.0,0.0,0.03936118075215208,0.009999942488013093,0.049999222771456325,1.6795361182341595e-34,7.096740056365755e-37,0.0019999591021845637,0.0,7.771795731979461e-07,3.343527182327377e-08,3.33397485368229e-08,5.015818175852782e-15
5.911643808615777e-11,0.066515776,0.938,3.509643943192896e-31,1.1612940334798488e-07,9.007936938321167e-21,2.4305736035310445e-12,7.626697440014222e-09,0.0,0.0,0.03936117901289707,0.009999941958793754,0.04999922277103108,1.812636421741137e-34,7.540214888394556e-37,0.0019999587281207655,0.0,7.771795475839555e-07,3.374159910580371e-08,3.364517664859518e-08,5.143333763989989e-15
5.96554668156923e-11,0.066515776,0.938,3.6944223576491194e-31,1.1718828990549088e-07,9.314783639299069e-21,2.4334131398612957e-12,7.695316490609482e-09,0.0,0.0,0.039361177273734525,0.00999994142957449,0.049999222770607046,1.954999665487911e-34,8.007135186819607e-37,0.0019999583541107663,0.0,7.771795207468735e-07,3.404788908243104e-08,3.395056746809469e-08,5.272970534492339e-15
6.019449554522683e-11,0.066515776,0.938,3.8872016465755496e-31,1.1824717629133059e-07,9.629342752815851e-21,2.4362790445129516e-12,7.763919037280426e-09,0.0,0.0,0.03936117553466496,0.009999940900355301,0.04999922277018407,2.107183124183988e-34,8.498520164278679e-37,0.0019999579801548936,0.0,7.771794928575928e-07,3.435414141986924e-08,3.425592066200047e-08,5.4047457094503376e-15
6.073352427476135e-11,0.066515776,0.938,4.08825526254009e-31,1.193060625055122e-07,9.951741347811243e-21,2.4391713111129667e-12,7.832505084115693e-09,0.0,0.0,0.039361173795688875,0.009999940371136187,0.049999222769761986,2.2697724647553594e-34,9.015423996076314e-37,0.0019999576062534777,0.0,7.771794640631672e-07,3.4660355784997556e-08,3.456123589715728e-08,5.538676506641247e-15
6.127255300429588e-11,0.066515776,0.938,4.29786357234806e-31,1.2036494854804403e-07,1.0282107521378039e-20,2.4420899332300486e-12,7.901074635202897e-09,0.0,0.0,0.03936117205680678,0.009999939841917146,0.04999922276934067,2.443382937358579e-34,9.558936707021385e-37,0.0019999572324068474,0.0,7.771794344901336e-07,3.4966531844862324e-08,3.4866512840577035e-08,5.674780139454144e-15
6.18115817338304e-11,0.066515776,0.938,4.516313971961571e-31,1.2142383441893444e-07,1.0620570398644362e-20,2.4450349043749095e-12,7.969627694628622e-09,0.0,0.0,0.03936117031801928,0.009999939312698181,0.04999922276892004,2.628660605870366e-34,1.0130185073028921e-36,0.00199995685861533,0.0,7.77179404247375e-07,3.527266926667849e-08,3.517175115944022e-08,5.813073816815011e-15
