Time (s),Volume (m^3),NH3_X(8),O_X(9),NH2_X(10),OH_X(11),NH_X(12),N_X(13),NO_X(14),NHO_X(15),N2O_X(16),N2_X(17),H2O_X(18),He,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),HX(20),NOX2(52)
8.253458875172689e-09,0.08314471999999999,2.2946776126063027e-06,0.0008463401137810271,6.318950403405321e-08,3.415674609707861e-07,4.068906668860426e-05,1.4623124122971743e-05,7.475091873811355e-07,7.0417063210082395e-09,1.1965760763057921e-20,7.908239997375504e-29,1.0569764123418263e-08,0.054,0.0,0.0,0.05806775136002534,0.879545845070863,5.983442732109039e-05,3.5710683155406e-11,1.5428626396844362e-07,0.06594054669042229,2.760231819286015e-13,1.0621846862292642e-05,8.743425188680706e-07
8.263647477084548e-09,0.08314471999999999,2.294632749026648e-06,0.0008473272210437525,6.313219769757055e-08,3.418337678656798e-07,4.071352081575072e-05,1.4667900744100406e-05,7.513533007479703e-07,7.0543060814782554e-09,1.205742660806933e-20,4.338855176935514e-29,1.0586211192147335e-08,0.054,0.0,0.0,0.05806668654198116,0.8795452930466093,5.994189928128841e-05,3.5984454199156496e-11,1.551378767629267e-07,0.06594046837476325,2.787071058284274e-13,1.061733319454133e-05,8.788207207347128e-07
8.273836078996408e-09,0.08314471999999999,2.2945878892497244e-06,0.0008483142068989671,6.307500543406081e-08,3.420999417208207e-07,4.0737885923992166e-05,1.4712737764716226e-05,7.552111851505517e-07,7.066899736171751e-09,1.2163300921766096e-20,1.5674762123049878e-29,1.0602662746441765e-08,0.054,0.0,0.0,0.058065621820439985,0.8795447410429468,6.004941855384801e-05,3.625990296858948e-11,1.5599283902010937e-07,0.06594039005456072,2.814130747794437e-13,1.0612827442028751e-05,8.833148498301802e-07
8.283005820717082e-09,0.08314471999999999,2.2945475187042287e-06,0.0008492023903452615,6.302362958262012e-08,3.4233938427162364e-07,4.075973843879976e-05,1.4753142634622967e-05,7.586950745576413e-07,7.0782287632369245e-09,1.2262500671935617e-20,-6.070996869273463e-30,1.0617472955771378e-08,0.054,0.0,0.0,0.05806466365361126,0.8795442442572537,6.014622632857551e-05,3.650924742809421e-11,1.5676517449473443e-07,0.06594031956250923,2.838674154150123e-13,1.0608779003601133e-05,8.873732055037914e-07
8.292175562437755e-09,0.08314471999999999,2.2945071512434004e-06,0.0008500904754144861,6.297234548611534e-08,3.4257871874399604e-07,4.0781518901786693e-05,1.4793596259949434e-05,7.621901542406745e-07,7.089552767022005e-09,1.2411631120601916e-20,8.735232821211398e-29,1.063228675240864e-08,0.054,0.0,0.0,0.05806370556503949,0.8795437474882362,6.024307238401476e-05,3.675996223747342e-11,1.5754023355378518e-07,0.06594024906680623,2.8633983603747155e-13,1.0604736923202155e-05,8.914445026141848e-07
8.301345304158429e-09,0.08314471999999999,2.294466786869327e-06,0.0008509784620894235,6.292115284134816e-08,3.428179449881681e-07,4.0803227338751965e-05,1.4834098560768658e-05,7.656964410820099e-07,7.100871710889514e-09,1.2485335842156809e-20,2.586912762340155e-29,1.064710411453745e-08,0.054,0.0,0.0,0.0580627475547666,0.8795432507358922,6.0339956699936977e-05,3.7012052810007605e-11,1.583180211719125e-07,0.06594017856746529,2.8883044374071193e-13,1.0600701175745761e-05,8.955287602341123e-07
8.309598071707035e-09,0.08314471999999999,2.2944304615735517e-06,0.0008517775659556779,6.287515740269096e-08,3.4303315594904163e-07,4.0822703371331336e-05,1.4870592182854523e-05,7.688616952891738e-07,7.111054403922276e-09,1.2575423063436247e-20,2.7822673703451544e-30,1.0660442770904201e-08,0.054,0.0,0.0,0.05806188541250092,0.8795428036730372,6.042718528016256e-05,3.7240115085614286e-11,1.5902036705345346e-07,0.0659401151149591,2.9108762954354247e-13,1.0597074397053397e-05,8.99215689062707e-07
8.317850839255642e-09,0.08314471999999999,2.2943941387812313e-06,0.0008525765900964917,6.282923557604386e-08,3.432482790146206e-07,4.084212110318778e-05,1.4907125108702266e-05,7.720360532112997e-07,7.1212329422086555e-09,1.2619691612524277e-20,-1.5223334919778018e-28,1.0673784281707148e-08,0.054,0.0,0.0,0.05806102333372116,0.8795423566236854,6.051444481997691e-05,3.746930008449922e-11,1.5972493071187936e-07,0.06594005165952686,2.9335971323775924e-13,1.0593452709673832e-05,9.029131451780956e-07
8.326103606804248e-09,0.08314471999999999,2.2943578184938605e-06,0.0008533755344997153,6.278338714291979e-08,3.434633140757688e-07,4.0861480553736324e-05,1.4943697279690676e-05,7.752195270944118e-07,7.13140729920112e-09,1.2771803657412643e-20,4.157913077501903e-30,1.068712863100796e-08,0.054,0.0,0.0,0.05806016131845717,0.8795419095878353,6.06017353043804e-05,3.7699611775471476e-11,1.604317157624692e-07,0.06593998820117834,2.9564677270687996e-13,1.0589836095540397e-05,9.066211424102657e-07
8.333531097597995e-09,0.08314471999999999,2.294325132378181e-06,0.0008540945162770377,6.274218612463283e-08,3.436567702968278e-07,4.087885424491214e-05,1.497664573963573e-05,7.780924578415031e-07,7.140560623587667e-09,1.2860282876368942e-20,-1.2677857981552834e-30,1.0699140959112843e-08,0.054,0.0,0.0,0.05805938555905007,0.8795415072671136,6.0680323185506e-05,3.7907858905015374e-11,1.6106972458343185e-07,0.06593993108617927,2.977179952993985e-13,1.0586585465569422e-05,9.099673639855782e-07
8.340215839312366e-09,0.08314471999999999,2.294295716610786e-06,0.0008547415446388595,6.270515575537e-08,3.4383081980700877e-07,4.089445022974597e-05,1.5006326456685859e-05,7.806844245961823e-07,7.148795685493764e-09,1.2941021576715052e-20,6.676746412413456e-32,1.0709953999548379e-08,0.054,0.0,0.0,0.058058687419609824,0.8795411451878132,6.075107368962226e-05,3.8096066765149835e-11,1.6164547562283968e-07,0.06593987968067296,2.9959256935364697e-13,1.0583663388801969e-05,9.129862815211333e-07
8.346900581026737e-09,0.08314471999999999,2.2942663024895107e-06,0.0008553885206636625,6.266817315372802e-08,3.440048113834992e-07,4.091000801135941e-05,1.5036032817879683e-05,7.832823940426868e-07,7.157027957018242e-09,1.3025391178813252e-20,-4.343444861308265e-29,1.0720768873949213e-08,0.054,0.0,0.0,0.058057989321894744,0.8795407831173693,6.0821844469553204e-05,3.828502092785786e-11,1.6222269053389667e-07,0.06593982827327048,3.014771106022503e-13,1.058074460869463e-05,9.160121395961955e-07
8.353585322741108e-09,0.08314471999999999,2.2942368900151303e-06,0.0008560354443452334,6.26312382051169e-08,3.4417874496833987e-07,4.092552760043595e-05,1.5065764791851662e-05,7.858863726514748e-07,7.165257424150972e-09,1.3102500099442947e-20,2.7251636172810715e-29,1.0731585573825107e-08,0.054,0.0,0.0,0.05805729126592028,0.8795404210557813,6.089263551717505e-05,3.8474723515919e-11,1.6280137123095142e-07,0.06593977686397698,3.0337166107007195e-13,1.0577829115778279e-05,9.19044945515159e-07
8.359601590284041e-09,0.08314471999999999,2.2942104201969204e-06,0.0008566176309000932,6.259803740027225e-08,3.443352355639413e-07,4.0939462584881345e-05,1.5092545441390275e-05,7.882350965741334e-07,7.172661535253924e-09,1.3177343705958238e-20,2.834256190892568e-31,1.074132215747388e-08,0.054,0.0,0.0,0.0580566630512442,0.8795400952079233,6.095636478216873e-05,3.864609750577335e-11,1.6332343868626505e-07,0.06593973059400018,3.0508534909432256e-13,1.0575207974899278e-05,9.217804172775821e-07
8.365617857826975e-09,0.08314471999999999,2.2941839517138797e-06,0.0008571997750474946,6.256487501877823e-08,3.4449167909713195e-07,4.095336664999441e-05,1.5119346788903465e-05,7.905886978574361e-07,7.180063353287043e-09,1.3255211773123633e-20,-1.851251660202305e-29,1.0751060206681337e-08,0.054,0.0,0.0,0.05805603487040164,0.8795397693672375,6.102011045141415e-05,3.88180809938508e-11,1.638466963709097e-07,0.06593968432249947,3.0680720999597726e-13,1.0572589482137063e-05,9.245215280122637e-07
8.371634125369909e-09,0.08314471999999999,2.2941574845665637e-06,0.000857781876783022,6.253175097779938e-08,3.446480755256831e-07,4.096723980373234e-05,1.5146168811428429e-05,7.929471812006727e-07,7.187462868082924e-09,1.3324000121166617e-20,1.4881558624132373e-29,1.0760799715249146e-08,0.054,0.0,0.0,0.0580554067234037,0.8795394435337236,6.108387251891858e-05,3.899067553395368e-11,1.643711456771497e-07,0.06593963804947858,3.0853727516799184e-13,1.0569973630649441e-05,9.272682830227562e-07
8.377650392912842e-09,0.08314471999999999,2.29413101875553e-06,0.0008583639361022955,6.24986651947202e-08,3.448044248073745e-07,4.098108205410547e-05,1.5173011485971859e-05,7.953105512975245e-07,7.194860069488714e-09,1.339853552117114e-20,-3.2113962805088796e-30,1.0770540676976189e-08,0.054,0.0,0.0,0.058054778610261426,0.879539117707381,6.114765097866702e-05,3.916388268186744e-11,1.6489678799619915e-07,0.06593959177494117,3.1027557597389924e-13,1.0567360413613314e-05,9.300206876058366e-07
8.383666660455776e-09,0.08314471999999999,2.2941045542813284e-06,0.000858945953000971,6.246561758714448e-08,3.4496072689999456e-07,4.0994893409177226e-05,1.5199874789510017e-05,7.976788128360484e-07,7.20225494736613e-09,1.348077057519363e-20,-7.153556139644843e-30,1.0780283085658601e-08,0.054,0.0,0.0,0.05805415053098581,0.8795387918882094,6.121144582462241e-05,3.9337703995358065e-11,1.6542362471821824e-07,0.06593954549889093,3.1202214384424734e-13,1.05647498242246e-05,9.327787470514899e-07
8.38968292799871e-09,0.08314471999999999,2.2940780911445093e-06,0.00085952792747474,6.243260807289463e-08,3.451169817613411e-07,4.100867387706395e-05,1.5226758698988842e-05,8.000519704986635e-07,7.2096474915914765e-09,1.3549544003927692e-20,8.98819810175218e-30,1.0790026935089792e-08,0.054,0.0,0.0,0.058053522485587754,0.8795384660762079,6.127525705072544e-05,3.9512141034169684e-11,1.6595165723230832e-07,0.06593949922133152,3.1377701010459697e-13,1.0562141855698181e-05,9.355424666428964e-07
8.395699195541643e-09,0.08314471999999999,2.2940516293456174e-06,0.0008601098595193307,6.239963657001104e-08,3.452731893492205e-07,4.102242346593483e-05,1.5253663191324068e-05,8.024300289621386e-07,7.217037692055655e-09,1.3622675143091257e-20,-3.6891881527297934e-30,1.0799772219060484e-08,0.054,0.0,0.0,0.058052894474078125,0.8795381402713764,6.13390846508948e-05,3.968719536002196e-11,1.66480886926508e-07,0.06593945294226661,3.155402061912113e-13,1.055953650126786e-05,9.383118516564129e-07
8.401715463084577e-09,0.08314471999999999,2.294025168885198e-06,0.000860691749130506,6.236670299675159e-08,3.4542934962144987e-07,4.103614218401184e-05,1.5280588243401305e-05,8.048129928975784e-07,7.22442553866418e-09,1.3710485273561773e-20,-2.1410161752620473e-30,1.0809518931358729e-08,0.054,0.0,0.0,0.05805226649646774,0.8795378144737147,6.140292861902702e-05,3.98628685366077e-11,1.6701131518778868e-07,0.06593940666169984,3.1731176395064926e-13,1.0556933754186287e-05,9.410869073615592e-07
8.40773173062751e-09,0.08314471999999999,2.2939987097637927e-06,0.0008612735963040656,6.233380727159096e-08,3.4558546253585593e-07,4.104983003956962e-05,1.5307533832076147e-05,8.072008669704082e-07,7.231811021337203e-09,1.377947256635423e-20,4.1937369298174924e-30,1.0819267065769941e-08,0.054,0.0,0.0,0.05805163855276732,0.8795374886832217,6.146678894899668e-05,4.003916212959022e-11,1.6754294340205016e-07,0.06593936037963488,3.1909171511051414e-13,1.0554333607724905e-05,9.438676390210024e-07
8.413747998170444e-09,0.08314471999999999,2.293972251981941e-06,0.0008618554010358438,6.230094931321994e-08,3.457415280502761e-07,4.1063487040935356e-05,1.5334499934174275e-05,8.095936558403626e-07,7.239194130009515e-09,1.3848581368858645e-20,-2.5848425330552904e-30,1.0829016616076901e-08,0.054,0.0,0.0,0.058051010642987594,0.8795371628998974,6.153066563465627e-05,4.021607770660083e-11,1.6807577295411646e-07,0.06593931409607537,3.2088009130712284e-13,1.0551736055173906e-05,9.46654051890541e-07
8.419764265713378e-09,0.08314471999999999,2.2939457955401783e-06,0.0008624371633217125,6.226812904054481e-08,3.4589754612255893e-07,4.107711319648871e-05,1.5361486526491557e-05,8.119913641614707e-07,7.246574854630571e-09,1.3943471851952155e-20,-6.194113109476238e-32,1.083876757605982e-08,0.054,0.0,0.0,0.058050382767139176,0.8795368371237412,6.159455866983635e-05,4.0393616837236346e-11,1.6860980522773148e-07,0.0659392678110249,3.2267692465938045e-13,1.0549141089842165e-05,9.494461512190896e-07
8.425780533256312e-09,0.08314471999999999,2.2939193404390384e-06,0.0008630188831575778,6.223534637268679e-08,3.4605351671056376e-07,4.1090708514661716e-05,1.5388493585794133e-05,8.143939965820427e-07,7.2539531851645066e-09,1.4014386981428896e-20,1.5037094371277116e-30,1.0848519939496333e-08,0.054,0.0,0.0,0.05804975492523263,0.8795365113547524,6.165846804834559e-05,4.0571781093056484e-11,1.691450416055548e-07,0.06593922152448708,3.2448224717042094e-13,1.0546548705057168e-05,9.522439422486642e-07
8.431796800799245e-09,0.08314471999999999,2.293892886679053e-06,0.0008636005605393824,6.220260122898141e-08,3.4620943977216207e-07,4.1104273003938695e-05,1.5415521088818553e-05,8.168015577446575e-07,7.2613291115901465e-09,1.4075890211645814e-20,-1.3125475390285221e-30,1.0858273700161542e-08,0.054,0.0,0.0,0.058049127117278464,0.8795361855929309,6.172239376397065e-05,4.075057204758126e-11,1.6968148346915712e-07,0.06593917523646556,3.262960905952715e-13,1.0543958894165006e-05,9.550474302143663e-07
8.437813068342179e-09,0.08314471999999999,2.293866434260749e-06,0.000864182195463105,6.21698935289779e-08,3.4636531526523703e-07,4.1117806672856144e-05,1.544256901227184e-05,8.192140522861475e-07,7.26870262390102e-09,1.41792160347389e-20,3.7390120961876094e-31,1.0868028851828041e-08,0.054,0.0,0.0,0.058048499343287166,0.8795358598382761,6.178633581047644e-05,4.092999127628844e-11,1.7021913219901637e-07,0.06593912894696391,3.2811848738604896e-13,1.054137165053026e-05,9.578566203443675e-07
8.443829335885113e-09,0.08314471999999999,2.2938399831846564e-06,0.0008647637879247595,6.21372231924385e-08,3.4652114314768424e-07,4.113130953000265e-05,1.5469637332831598e-05,8.216314848375862e-07,7.2760737121053784e-09,1.4255538999892506e-20,3.390189039534942e-31,1.087778538826593e-08,0.054,0.0,0.0,0.05804787160326913,0.8795355340907876,6.185029418160587e-05,4.111004035661101e-11,1.7075798917451305e-07,0.06593908265598572,3.299494699464397e-13,1.0538786967535981e-05,9.606715178598957e-07
8.449243976673753e-09,0.08314471999999999,2.293816178364194e-06,0.0008652871848319151,6.21078517691696e-08,3.466613475000112e-07,4.114343576451072e-05,1.5494016241561848e-05,8.238113999553188e-07,7.282705610631933e-09,1.431806555249027e-20,-1.0865082952128317e-32,1.0886567449888576e-08,0.054,0.0,0.0,0.05804730666630858,0.8795352409241746,6.190787066798664e-05,4.1272624357354264e-11,1.712439946416507e-07,0.06593904099284588,3.3160472157877833e-13,1.0536462936734657e-05,9.63209809748231e-07
8.454658617462394e-09,0.08314471999999999,2.2937923746317244e-06,0.000865810547338741,6.207851048729175e-08,3.468015132229597e-07,4.1155537054817435e-05,1.5518411635990234e-05,8.259953219755176e-07,7.289335530287621e-09,1.4414162691967633e-20,1.4192218647911734e-30,1.089535062358281e-08,0.054,0.0,0.0,0.05804674175688225,0.8795349477633655,6.196546036763475e-05,4.1435720969905767e-11,1.7173098090817485e-07,0.06593899932851556,3.332669774183822e-13,1.0534140969909438e-05,9.657527326388596e-07
8.460073258251034e-09,0.08314471999999999,2.2937685719876285e-06,0.000866333875442406,6.204919928875189e-08,3.469416402858628e-07,4.116761340729173e-05,1.5542823499054017e-05,8.28183254262216e-07,7.295963463819106e-09,1.447350663114505e-20,2.15133904672054e-31,1.0904134904801968e-08,0.054,0.0,0.0,0.05804617687499759,0.87953465460836,6.202306327594355e-05,4.159933134826589e-11,1.7221894897735724e-07,0.06593895766299733,3.349362610791133e-13,1.05318210622747e-05,9.683002903235665e-07
8.465487899039675e-09,0.08314471999999999,2.2937447704322788e-06,0.0008668571691401025,6.201991811563521e-08,3.4708172865806284e-07,4.1179664828336446e-05,1.5567251813671442e-05,8.303752001756381e-07,7.30258940398275e-09,1.449590719656897e-20,-1.3428921426357017e-30,1.091292028899784e-08,0.054,0.0,0.0,0.05804561202066204,0.8795343614591578,6.20806793882922e-05,4.1763456647711246e-11,1.7270789985173927e-07,0.06593891599629378,3.3661259597587886e-13,1.0529503209056804e-05,9.708524865895422e-07
8.470902539828315e-09,0.08314471999999999,2.2937209699660537e-06,0.0008673804284290459,6.199066691016481e-08,3.47221778308911e-07,4.119169132438831e-05,1.559169656274173e-05,8.325711630721879e-07,7.309213343544619e-09,1.461945916214425e-20,1.1474512160079145e-30,1.0921706771620662e-08,0.054,0.0,0.0,0.058045047193882975,0.8795340683157584,6.213830870004568e-05,4.1928098024793134e-11,1.7319783453312923e-07,0.06593887432840755,3.382960061829192e-13,1.0527187405494056e-05,9.734093252193755e-07
8.476317180616956e-09,0.08314471999999999,2.293697170589324e-06,0.0008679036533064761,6.196144561470136e-08,3.4736178920776806e-07,4.1203692901917875e-05,1.5616157729145216e-05,8.347711463044413e-07,7.315835275280492e-09,1.4685509329382424e-20,3.688376829804792e-32,1.0930494348119124e-08,0.054,0.0,0.0,0.05804448239466777,0.8795337751781617,6.219595120655468e-05,4.2093256637336e-11,1.7368875402260008e-07,0.06593883265934114,3.399865159129453e-13,1.0524873646836669e-05,9.759708099910425e-07
8.481731821405596e-09,0.08314471999999999,2.2936733723024633e-06,0.0008684268437696553,6.193225417174278e-08,3.4750176132400476e-07,4.1215669567429426e-05,1.5640635295743335e-05,8.36975153221139e-07,7.322455191975867e-09,1.4751934149798216e-20,-5.630263147924842e-35,1.0939283013940414e-08,0.054,0.0,0.0,0.05804391762302371,0.8795334820463672,6.225360690315577e-05,4.2258933644435674e-11,1.7418065932048627e-07,0.06593879098909722,3.416841488220368e-13,1.052256192834674e-05,9.785369446778978e-07
8.487146462194237e-09,0.08314471999999999,2.2936495751058417e-06,0.0008689499998158702,6.19030925239238e-08,3.476416946270014e-07,4.1227621327461e-05,1.5665129245378743e-05,8.391831871671792e-07,7.329073086425976e-09,1.484335531732547e-20,2.2771272374862033e-31,1.0948072764530206e-08,0.054,0.0,0.0,0.05804335287895809,0.8795331889203746,6.231127578517124e-05,4.2425130206458053e-11,1.7467355142638207e-07,0.06593874931767826,3.4338892903916857e-13,1.05202522452982e-05,9.811077330486665e-07
