Time (s),Volume (m^3),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),H2OX(12),HX(9)
2.5593164242576024e-09,0.066515776,0.938,0.0,5.026439882996803e-06,0.0,3.3820819828428794e-12,1.9954743021103983e-07,0.0,0.0,0.03935613989756307,0.009997487871623797,0.04999922073363197,0.0,0.0,0.0019998004525697897,0.0,7.77079855306615e-07,4.36964324477583e-09
2.580413555184043e-09,0.066515776,0.938,0.0,5.067863828310619e-06,0.0,3.398803546933638e-12,2.0042454511118344e-07,0.0,0.0,0.039356097560493596,0.00999746716885443,0.04999922071604602,0.0,0.0,0.00199979957545489,0.0,7.770790179499373e-07,4.406473135607782e-09
2.601510686110484e-09,0.066515776,0.938,0.0,5.109287605205458e-06,0.0,3.415652610900089e-12,2.0129344868363218e-07,0.0,0.0,0.039356055231790664,0.009997446466172474,0.04999922069845339,0.0,0.0,0.001999798706551317,0.0,7.770781807586207e-07,4.443315949523275e-09
2.6226078170369246e-09,0.066515776,0.938,0.0,5.150711213699488e-06,0.0,3.4326292399135883e-12,2.021542177737065e-07,0.0,0.0,0.039356012911377386,0.009997425763577919,0.04999922068085405,0.0,0.0,0.0019997978457822274,0.0,7.770773437311442e-07,4.480171686221161e-09
2.6437049479633653e-09,0.066515776,0.938,0.0,5.192134653810713e-06,0.0,3.4497334991425704e-12,2.030069285075735e-07,0.0,0.0,0.03935597059917764,0.00999740506107075,0.04999922066324803,0.0,0.0,0.001999796993071493,0.0,7.770765068660027e-07,4.517040345398745e-09
2.664802078889806e-09,0.066515776,0.938,0.0,5.2335579255569774e-06,0.0,3.466965453752548e-12,2.0385165629897747e-07,0.0,0.0,0.039355928295116,0.009997384358650965,0.049999220645635334,0.0,0.0,0.001999796148343701,0.0,7.770756701617057e-07,4.553921926751811e-09
2.6858992098162468e-09,0.066515776,0.938,0.0,5.274981028955967e-06,0.0,3.4843251689061273e-12,2.0468847585590659e-07,0.0,0.0,0.03935588599911771,0.009997363656318552,0.04999922062801594,0.0,0.0,0.001999795311524145,0.0,7.770748336167738e-07,4.5908164299746015e-09
2.7069963407426875e-09,0.066515776,0.938,0.0,5.316403964025209e-06,0.0,3.501812709762972e-12,2.0551746118719804e-07,0.0,0.0,0.03935584371110879,0.0099973429540735,0.04999922061038988,0.0,0.0,0.0019997944825388136,0.0,7.770739972297436e-07,4.62772385475982e-09
2.7280934716691282e-09,0.066515776,0.938,0.0,5.357826730782077e-06,0.0,3.5194281414797697e-12,2.06338685609081e-07,0.0,0.0,0.03935580143101588,0.009997322251915805,0.04999922059275713,0.0,0.0,0.0019997936613143914,0.0,7.770731609991654e-07,4.6646442007986344e-09
2.749190602595569e-09,0.066515776,0.938,0.0,5.399249329243788e-06,0.0,3.537171529210254e-12,2.071522217516582e-07,0.0,0.0,0.03935575915876634,0.009997301549845452,0.0499992205751177,0.0,0.0,0.0019997928477782493,0.0,7.770723249236021e-07,4.701577467780663e-09
2.7702877335220097e-09,0.066515776,0.938,0.0,5.440671759427408e-06,0.0,3.555042938105178e-12,2.079581415653271e-07,0.0,0.0,0.039355716894288205,0.00999728084786244,0.04999922055747159,0.0,0.0,0.0019997920418584354,0.0,7.770714890016305e-07,4.738523655393987e-09
2.7913848644484504e-09,0.066515776,0.938,0.0,5.482094021349846e-06,0.0,3.5730424333122932e-12,2.0875651632714084e-07,0.0,0.0,0.039355674637510184,0.009997260145966755,0.04999922053981881,0.0,0.0,0.001999791243483674,0.0,7.770706532318411e-07,4.775482763325136e-09
2.812481995374891e-09,0.066515776,0.938,0.0,5.523516115027867e-06,0.0,3.591170079976331e-12,2.095474166471097e-07,0.0,0.0,0.03935563238836165,0.009997239444158394,0.049999220522159354,0.0,0.0,0.001999790452583354,0.0,7.770698176128371e-07,4.812454791259092e-09
2.833579126301332e-09,0.066515776,0.938,0.0,5.564938040478085e-06,0.0,3.609425943239005e-12,2.1033091247444375e-07,0.0,0.0,0.03935559014677264,0.00999721874243734,0.04999922050449322,0.0,0.0,0.001999789669087526,0.0,7.770689821432343e-07,4.849439738879281e-09
2.8546762572277726e-09,0.066515776,0.938,0.0,5.606359797716964e-06,0.0,3.6278100882389927e-12,2.1110707310373667e-07,0.0,0.0,0.03935554791267384,0.00999719804080359,0.049999220486820414,0.0,0.0,0.001999788892926898,0.0,7.770681468216627e-07,4.886437605867581e-09
2.8757733881542134e-09,0.066515776,0.938,0.0,5.647781386760826e-06,0.0,3.64632258011191e-12,2.1187596718109207e-07,0.0,0.0,0.0393555056859966,0.009997177339257136,0.049999220469140945,0.0,0.0,0.00199978812403282,0.0,7.770673116467642e-07,4.923448391904311e-09
2.896870519080654e-09,0.066515776,0.938,0.0,5.689202807625847e-06,0.0,3.664963483990305e-12,2.1263766271019225e-07,0.0,0.0,0.03935546346667288,0.00999715663779797,0.0499992204514548,0.0,0.0,0.001999787362337291,0.0,7.770664766171939e-07,4.960472096668233e-09
2.917967650007095e-09,0.066515776,0.938,0.0,5.730624060328055e-06,0.0,3.683732865003647e-12,2.1339222705831053e-07,0.0,0.0,0.039355421254635335,0.009997135936426083,0.04999922043376199,0.0,0.0,0.0019997866077729426,0.0,7.770656417316194e-07,4.997508719836543e-09
2.9390647809335355e-09,0.066515776,0.938,0.0,5.772045144883345e-06,0.0,3.702630788278306e-12,2.1413972696226683e-07,0.0,0.0,0.03935537904981717,0.009997115235141466,0.04999922041606251,0.0,0.0,0.001999785860273039,0.0,7.770648069887202e-07,5.034558261084881e-09
2.9601619118599763e-09,0.066515776,0.938,0.0,5.813466061307463e-06,0.0,3.721657318937536e-12,2.1488022853432772e-07,0.0,0.0,0.03935533685215229,0.009997094533944111,0.04999922039835637,0.0,0.0,0.0019997851197714666,0.0,7.770639723871887e-07,5.0716207200873166e-09
2.981259042786417e-09,0.066515776,0.938,0.0,5.854886809616018e-06,0.0,3.7408125221014755e-12,2.1561379726805132e-07,0.0,0.0,0.039355294661575176,0.009997073832834014,0.04999922038064357,0.0,0.0,0.001999784386202733,0.0,7.770631379257299e-07,5.10869609651635e-09
3.0023561737128577e-09,0.066515776,0.938,0.0,5.8963073898244834e-06,0.0,3.7600964628871145e-12,2.1634049804407763e-07,0.0,0.0,0.03935525247802093,0.009997053131811161,0.049999220362924104,0.0,0.0,0.001999783659501958,0.0,7.770623036030597e-07,5.145784390042916e-09
3.0234533046392985e-09,0.066515776,0.938,0.0,5.937727801948194e-06,0.0,3.779509206408289e-12,2.1706039513586415e-07,0.0,0.0,0.03935521030142528,0.009997032430875548,0.04999922034519798,0.0,0.0,0.0019997829396048656,0.0,7.770614694179075e-07,5.182885600336371e-09
3.044550435565739e-09,0.066515776,0.938,0.0,5.979148046002347e-06,0.0,3.799050817775668e-12,2.1777355221536844e-07,0.0,0.0,0.03935516813172453,0.009997011730027167,0.04999922032746519,0.0,0.0,0.0019997822264477866,0.0,7.770606353690135e-07,5.2199997270645014e-09
3.06564756649218e-09,0.066515776,0.938,0.0,6.020568122002007e-06,0.0,3.818721362096739e-12,2.1848003235867715e-07,0.0,0.0,0.03935512596885559,0.009996991029266012,0.04999922030972574,0.0,0.0,0.001999781519967643,0.0,7.7705980145513e-07,5.25712676989351e-09
3.0867446974186206e-09,0.066515776,0.938,0.0,6.061988029962108e-06,0.0,3.838520904475787e-12,2.191798980515824e-07,0.0,0.0,0.039355083812755966,0.00999697032859207,0.04999922029197965,0.0,0.0,0.00199978082010195,0.0,7.770589676750214e-07,5.294266728488027e-09
3.1078418283450614e-09,0.066515776,0.938,0.0,6.103407769897449e-06,0.0,3.858449510013885e-12,2.1987321119510623e-07,0.0,0.0,0.039355041663363725,0.009996949628005338,0.0499992202742269,0.0,0.0,0.001999780126788807,0.0,7.770581340274629e-07,5.33141960251109e-09
3.128938959271502e-09,0.066515776,0.938,0.0,6.144827341822698e-06,0.0,3.878507243808882e-12,2.2056003311097272e-07,0.0,0.0,0.03935499952061755,0.00999692892750581,0.0499992202564675,0.0,0.0,0.0019997794399668908,0.0,7.770573005112414e-07,5.368585391624161e-09
3.150036090197943e-09,0.066515776,0.938,0.0,6.186246745752395e-06,0.0,3.898694170955379e-12,2.2124042454702967e-07,0.0,0.0,0.039354957384456685,0.009996908227093473,0.04999922023870144,0.0,0.0,0.0019997787595754553,0.0,7.770564671251559e-07,5.40576409548711e-09
3.1711332211243836e-09,0.066515776,0.938,0.0,6.2276659817009535e-06,0.0,3.919010356544731e-12,2.2191444568261926e-07,0.0,0.0,0.03935491525482091,0.009996887526768325,0.049999220220928724,0.0,0.0,0.0019997780855543195,0.0,7.770556338680159e-07,5.442955713758216e-09
3.1922303520508243e-09,0.066515776,0.938,0.0,6.269085049682656e-06,0.0,3.9394558656650066e-12,2.2258215613389797e-07,0.0,0.0,0.03935487313165063,0.009996866826530356,0.049999220203149376,0.0,0.0,0.0019997774178438683,0.0,7.770548007386414e-07,5.480160246094166e-09
3.213327482977265e-09,0.066515776,0.938,0.0,6.310503949711662e-06,0.0,3.960030763401002e-12,2.2324361495910762e-07,0.0,0.0,0.03935483101488677,0.009996846126379558,0.04999922018536336,0.0,0.0,0.0019997767563850436,0.0,7.770539677358655e-07,5.517377692150055e-09
3.2344246139037058e-09,0.066515776,0.938,0.0,6.351922681802006e-06,0.0,3.980735114834209e-12,2.2389888066379614e-07,0.0,0.0,0.03935478890447078,0.009996825426315926,0.049999220167570704,0.0,0.0,0.001999776101119338,0.0,7.770531348585307e-07,5.5546080515793756e-09
3.2555217448301465e-09,0.066515776,0.938,0.0,6.393341245967598e-06,0.0,4.001568985042795e-12,2.245480112059903e-07,0.0,0.0,0.039354746800344724,0.009996804726339452,0.0499992201497714,0.0,0.0,0.0019997754519887963,0.0,7.770523021054893e-07,5.591851324034022e-09
3.2766188757565872e-09,0.066515776,0.938,0.0,6.434759642222226e-06,0.0,4.0225324391016095e-12,2.2519106400131945e-07,0.0,0.0,0.03935470470245116,0.009996784026450132,0.04999922013196546,0.0,0.0,0.001999774808936001,0.0,7.770514694756067e-07,5.629107509164287e-09
3.297716006683028e-09,0.066515776,0.938,0.0,6.476177870579558e-06,0.0,4.0436255420821566e-12,2.258280959280915e-07,0.0,0.0,0.03935466261073319,0.009996763326647954,0.04999922011415287,0.0,0.0,0.001999774171904074,0.0,7.770506369677585e-07,5.666376606618856e-09
3.3188131376094687e-09,0.066515776,0.938,0.0,6.51759593105314e-06,0.0,4.064848359052567e-12,2.2645916333232145e-07,0.0,0.0,0.039354620525134464,0.009996742626932913,0.04999922009633365,0.0,0.0,0.00199977354083667,0.0,7.770498045808289e-07,5.703658616044809e-09
3.3399102685359094e-09,0.066515776,0.938,0.0,6.5590138236564e-06,0.0,4.086200955077605e-12,2.2708432203271305e-07,0.0,0.0,0.03935457844559916,0.009996721927305002,0.049999220078507774,0.0,0.0,0.0019997729156779696,0.0,7.770489723137138e-07,5.740953537087612e-09
3.36100739946235e-09,0.066515776,0.938,0.0,6.60043154840265e-06,0.0,4.107683395218654e-12,2.2770362732559336e-07,0.0,0.0,0.03935453637207196,0.009996701227764217,0.04999922006067526,0.0,0.0,0.0019997722963726768,0.0,7.770481401653207e-07,5.778261369391123e-09
3.382104530388791e-09,0.066515776,0.938,0.0,6.641849105305081e-06,0.0,4.129295744533681e-12,2.283171339898013e-07,0.0,0.0,0.03935449430449806,0.009996680528310547,0.04999922004283612,0.0,0.0,0.001999771682866013,0.0,7.770473081345654e-07,5.815582112597578e-09
3.4032016613152316e-09,0.066515776,0.938,0.0,6.68326649437677e-06,0.0,4.151038068077225e-12,2.2892489629153086e-07,0.0,0.0,0.03935445224282322,0.009996659828943991,0.04999922002499033,0.0,0.0,0.0019997710751037106,0.0,7.770464762203739e-07,5.8529157663476e-09
3.4242987922416723e-09,0.066515776,0.938,0.0,6.7246837156306834e-06,0.0,4.172910430900411e-12,2.2952696798912844e-07,0.0,0.0,0.03935441018699362,0.009996639129664538,0.049999220007137926,0.0,0.0,0.001999770473032013,0.0,7.770456444216839e-07,5.890262330280185e-09
3.445395923168113e-09,0.066515776,0.938,0.0,6.766100769079669e-06,0.0,4.194912898050909e-12,2.301234023378456e-07,0.0,0.0,0.03935436813695603,0.009996618430472181,0.049999219989278865,0.0,0.0,0.0019997698765976644,0.0,7.770448127374414e-07,5.927621804032712e-09
3.4664930540945538e-09,0.066515776,0.938,0.0,6.807517654736463e-06,0.0,4.217045534572906e-12,2.3071425209454714e-07,0.0,0.0,0.03935432609265767,0.009996597731366914,0.04999921997141318,0.0,0.0,0.001999769285747908,0.0,7.770439811666026e-07,5.964994187240932e-09
3.4875901850209945e-09,0.066515776,0.938,0.0,6.848934372613691e-06,0.0,4.239308405507127e-12,2.3129956952237534e-07,0.0,0.0,0.03935428405404627,0.009996577032348731,0.049999219953540855,0.0,0.0,0.0019997687004304795,0.0,7.770431497081344e-07,6.002379479538964e-09
3.529784446873876e-09,0.066515776,0.938,0.0,6.931767305079403e-06,0.0,4.284225110757634e-12,2.3245381400293932e-07,0.0,0.0,0.03935419999367769,0.009996535634573598,0.04999921991777633,0.0,0.0,0.0019997675461859996,0.0,7.770414871242224e-07,6.077188789932785e-09
3.5677592825414696e-09,0.066515776,0.938,0.0,7.0063163706168425e-06,0.0,4.325096199589624e-12,2.3347422782827963e-07,0.0,0.0,0.039354124358280874,0.009996498376873742,0.04999921988556558,0.0,0.0,0.001999766525772174,0.0,7.770399911728345e-07,6.144561314670437e-09
3.6057341182090633e-09,0.066515776,0.938,0.0,7.080864892739857e-06,0.0,4.366390259269829e-12,2.3447750762248626e-07,0.0,0.0,0.03935404874051891,0.009996461119455942,0.04999921985333336,0.0,0.0,0.00199976552249238,0.0,7.770384955698861e-07,6.211975659094192e-09
3.643708953876657e-09,0.066515776,0.938,0.0,7.155412871518181e-06,0.0,4.408107668987882e-12,2.3546394093097067e-07,0.0,0.0,0.039353973140104206,0.009996423862320164,0.04999921982107968,0.0,0.0,0.0019997645360590715,0.0,7.770370003096899e-07,6.2794318210109855e-09
3.6816837895442505e-09,0.066515776,0.938,0.0,7.229960307020462e-06,0.0,4.450248807895682e-12,2.3643381047347615e-07,0.0,0.0,0.039353897556753975,0.009996386605466374,0.04999921978880455,0.0,0.0,0.0019997635661895287,0.0,7.770355053866536e-07,6.34692979821044e-09
3.719658625211844e-09,0.066515776,0.938,0.0,7.304507199314275e-06,0.0,4.492814055107072e-12,2.3738739422509028e-07,0.0,0.0,0.03935382199019017,0.009996349348894535,0.049999219756507965,0.0,0.0,0.0019997626126057777,0.0,7.770340107952793e-07,6.414469588464806e-09
3.757633460879438e-09,0.066515776,0.938,0.0,7.379053548466139e-06,0.0,4.535803789697545e-12,2.383249654958788e-07,0.0,0.0,0.03935374644013941,0.009996312092604608,0.04999921972418993,0.0,0.0,0.0019997616750345067,0.0,7.770325165301605e-07,6.482051189528912e-09
3.795608296547031e-09,0.066515776,0.938,0.0,7.453599354541536e-06,0.0,4.579218390704001e-12,2.392467930091928e-07,0.0,0.0,0.03935367090633294,0.00999627483659657,0.04999921969185046,0.0,0.0,0.001999760753206994,0.0,7.770310225859816e-07,6.549674599140118e-09
3.833583132214624e-09,0.066515776,0.938,0.0,7.528144617604932e-06,0.0,4.623058237124397e-12,2.4015314097864027e-07,0.0,0.0,0.03935359538850648,0.009996237580870383,0.04999921965948956,0.0,0.0,0.001999759846859024,0.0,7.770295289575179e-07,6.617339815018248e-09
3.8715579678822175e-09,0.066515776,0.938,0.0,7.60268933771979e-06,0.0,4.667323707917455e-12,2.4104426918376514e-07,0.0,0.0,0.03935351988640021,0.009996200325426013,0.04999921962710723,0.0,0.0,0.00199975895573082,0.0,7.770280356396299e-07,6.6850468348655495e-09
3.909532803549811e-09,0.066515776,0.938,0.0,7.677233514948583e-06,0.0,4.712015182002413e-12,2.419204330444574e-07,0.0,0.0,0.03935344439975861,0.009996163070263433,0.049999219594703485,0.0,0.0,0.0019997580795669584,0.0,7.770265426272652e-07,6.752795656366634e-09
3.947507639217404e-09,0.066515776,0.938,0.0,7.751777149352821e-06,0.0,4.75713303825869e-12,2.427818836941198e-07,0.0,0.0,0.03935336892833052,0.009996125815382607,0.049999219562278326,0.0,0.0,0.0019997572181163093,0.0,7.770250499154576e-07,6.8205862771884275e-09
3.985482474884997e-09,0.066515776,0.938,0.0,7.826320240993059e-06,0.0,4.8026776555255674e-12,2.4362886805160584e-07,0.0,0.0,0.039353293471868986,0.009996088560783505,0.04999921952983176,0.0,0.0,0.001999756371131952,0.0,7.770235574993228e-07,6.888418694980107e-09
4.0234573105525905e-09,0.066515776,0.938,0.0,7.900862789928907e-06,0.0,4.848649412601934e-12,2.4446162889195e-07,0.0,0.0,0.03935321803013116,0.009996051306466096,0.049999219497363794,0.0,0.0,0.0019997555383711113,0.0,7.770220653740581e-07,6.956292907373052e-09
4.061432146220184e-09,0.066515776,0.938,0.0,7.975404796219064e-06,0.0,4.8950486882459795e-12,2.452804049159084e-07,0.0,0.0,0.03935314260287827,0.009996014052430354,0.049999219464874435,0.0,0.0,0.001999754719595088,0.0,7.770205735349423e-07,7.024208911980792e-09
4.099406981887777e-09,0.066515776,0.938,0.0,8.049946259921316e-06,0.0,4.941875861174844e-12,2.460854308183336e-07,0.0,0.0,0.03935306718987559,0.009995976798676245,0.04999921943236368,0.0,0.0,0.0019997539145691855,0.0,7.770190819773339e-07,7.092166706398939e-09
4.13738181755537e-09,0.066515776,0.938,0.0,8.124487181092564e-06,0.0,4.9891313100643595e-12,2.4687693735540153e-07,0.0,0.0,0.039352991790892335,0.00999593954520374,0.04999921939983154,0.0,0.0,0.0019997531230626486,0.0,7.770175906966681e-07,7.160166288205149e-09
4.175356653222963e-09,0.066515776,0.938,0.0,8.19902755978882e-06,0.0,5.036815413548755e-12,2.476551514107113e-07,0.0,0.0,0.03935291640570154,0.00999590229201281,0.049999219367278025,0.0,0.0,0.001999752344848593,0.0,7.770160996884569e-07,7.228207654959052e-09
4.213331488890557e-09,0.066515776,0.938,0.0,8.273567396065242e-06,0.0,5.084928550220305e-12,2.4842029606027615e-07,0.0,0.0,0.03935284103408009,0.009995865039103432,0.04999921933470314,0.0,0.0,0.001999751579703944,0.0,7.77014608948289e-07,7.2962908042022e-09
4.25130632455815e-09,0.066515776,0.938,0.0,8.348106689976144e-06,0.0,5.13347109862904e-12,2.491725906364216e-07,0.0,0.0,0.03935276567580861,0.009995827786475576,0.04999921930210687,0.0,0.0,0.001999750827409368,0.0,7.770131184718253e-07,7.3644157334580115e-09
4.289281160225743e-09,0.066515776,0.938,0.0,8.422645441574999e-06,0.0,5.182443437282472e-12,2.499122507906132e-07,0.0,0.0,0.039352690330671396,0.009995790534129207,0.04999921926948925,0.0,0.0,0.001999750087749213,0.0,7.770116282548e-07,7.432582440231711e-09
4.327255995893336e-09,0.066515776,0.938,0.0,8.497183650914461e-06,0.0,5.23184594464525e-12,2.506394885552288e-07,0.0,0.0,0.039352614998456374,0.009995753282064309,0.049999219236850266,0.0,0.0,0.0019997493605114483,0.0,7.770101382930203e-07,7.50079092201028e-09
4.3652308315609295e-09,0.066515776,0.938,0.0,8.571721318046381e-06,0.0,5.281678999138829e-12,2.513545124042945e-07,0.0,0.0,0.03935253967895501,0.009995716030280847,0.04999921920418993,0.0,0.0,0.001999748645487599,0.0,7.770086485823621e-07,7.569041176262386e-09
4.403205667228523e-09,0.066515776,0.938,0.0,8.646258443021813e-06,0.0,5.331942979141225e-12,2.52057527313201e-07,0.0,0.0,0.0393524643719623,0.009995678778778803,0.049999219171508257,0.0,0.0,0.0019997479424726902,0.0,7.770071591187706e-07,7.637333200438337e-09
4.441180502896116e-09,0.066515776,0.938,0.0,8.720795025891038e-06,0.0,5.382638262986655e-12,2.5274873481741924e-07,0.0,0.0,0.039352389077276645,0.00999564152755814,0.04999921913880523,0.0,0.0,0.001999747251265186,0.0,7.770056698982604e-07,7.705666991970018e-09
4.479155338563709e-09,0.066515776,0.938,0.0,8.795331066703558e-06,0.0,5.433765228965207e-12,2.5342833307022793e-07,0.0,0.0,0.039352313794699896,0.009995604276618842,0.04999921910608087,0.0,0.0,0.001999746571666933,0.0,7.77004180916912e-07,7.77404254827083e-09
4.5171301742313024e-09,0.066515776,0.938,0.0,8.869866565508128e-06,0.0,5.4853242553225776e-12,2.5409651689947545e-07,0.0,0.0,0.039352238524037124,0.00999556702596088,0.04999921907333518,0.0,0.0,0.001999745903483104,0.0,7.770026921708715e-07,7.842459866735639e-09
4.555105009898896e-09,0.066515776,0.938,0.0,8.944401522352763e-06,0.0,5.537315720259727e-12,2.547534778633865e-07,0.0,0.0,0.03935216326509676,0.009995529775584228,0.04999921904056816,0.0,0.0,0.0019997452465221398,0.0,7.770012036563503e-07,7.910918944740698e-09
4.593079845566489e-09,0.066515776,0.938,0.0,9.018935937284745e-06,0.0,5.5897400019325415e-12,2.5539940430543365e-07,0.0,0.0,0.03935208801769041,0.009995492525488864,0.049999219007779816,0.0,0.0,0.0019997446005956977,0.0,7.769997153696229e-07,7.979419779643624e-09
